Time,Average Speed,F(λ_1),F(λ_2),F(λ_3),F(λ_4),F(λ_5),F(λ_6),F(λ_7),F(λ_8),F(λ_9),F(λ_10),F(λ_11),F(λ_12),F(λ_13),F(λ_14),F(λ_15),F(λ_16),F(λ_17),F(λ_18),F(λ_19),F(λ_20),Time,Average Speed,,
367,57.28,216.5060338,-107.0355012,29.99877678,16.44004209,28.25934479,16.61285735,7.515666178,-12.68163784,9.630910163,22.62999379,4.745442118,17.40133993,5.002305455,-21.13422843,-8.899053707,-19.76986144,5.849705252,11.85313942,13.96158974,-10.94953627,367,57.28,29.26777982,9.431294169
368,40.82,101.8653612,-25.21828395,-1.288049053,29.8577389,50.60518311,34.13445754,5.679952936,-21.68698885,24.06015597,-15.70071236,-27.33099339,-3.043161942,-42.95470843,34.73962325,1.912576129,-12.04126417,47.0686304,38.1440526,-18.94854877,28.44277565,368,40.82,27.66065412,126.4324356
369,57.53,171.833204,-87.84063934,40.00112365,30.99839871,-15.31131629,-28.44866867,-52.81949372,32.8798503,-57.13872736,-27.84398692,-25.58211251,-30.02409724,11.50160845,-28.40599828,6.468895523,-10.35174031,16.74954616,-4.227063097,-5.192806793,0.220684349,369,57.53,31.88005453,-234.3665434
370,58.27,147.0554854,-75.41297471,20.27848039,12.55744611,40.8595245,43.31142882,53.93718026,-31.73413523,8.542755986,-7.826136442,9.525293304,21.85414125,-24.35345198,-18.39378884,-41.37568086,25.37888141,-52.04014301,-35.61731123,5.858610628,-23.17098912,370,58.27,34.03836559,-67.82086876
371,47.58,183.4662121,-53.86574137,63.35454343,21.89504087,-12.041723,4.415261054,-1.404321666,-8.674618009,3.300152812,-14.73672692,-46.5104306,-60.40696438,-62.44729801,34.39605582,12.27020968,-7.499260099,5.028624557,-8.376116349,-25.22408232,20.57149035,371,47.58,31.74595415,-135.9559042
372,46,72.7967573,-31.25001262,-3.091465618,2.012288686,-10.45268701,-7.696989064,-27.30294251,14.23422386,-32.89608512,-9.923153819,-11.41369477,27.82656988,71.81577221,-20.46777572,31.59931582,-0.748197331,17.18782515,28.53882846,44.35648267,-25.99594759,372,46,27.48551248,56.33235556
373,50,156.920362,-51.14823308,70.85995554,8.970980638,-16.62872902,-6.485179861,17.57792586,-45.11762448,59.23699929,48.45254867,31.55268828,-6.572148981,-16.476387,29.95637949,21.41941932,7.772348683,7.758118687,1.664236204,-21.50170025,3.211820274,373,50,31.12029925,144.5034183
374,56.6,123.8690115,-84.03380829,41.31175146,67.27664004,26.66359332,-19.22947973,-42.68666437,47.07512305,-29.43018258,-29.18741814,-33.58630139,-31.93529219,-16.00246451,-16.71808107,2.276230785,33.5437602,-22.32365316,-1.176393323,-28.05223295,44.94999909,374,56.6,37.56684216,-91.26487376
375,49.4,193.8571144,-105.3106744,-12.86136759,-8.252921013,-32.43299309,-30.23031113,3.217898111,-6.223444138,-30.0518891,6.56609365,45.79902561,31.86628709,-5.726516852,36.27549152,64.058193,27.73348053,15.23239139,15.23830238,2.193827011,-2.666693083,375,49.4,35.60342149,14.4241799
376,44.1,101.1723386,-68.98281909,-12.63820342,9.112951767,24.93461969,35.12960604,42.18056251,-52.3451443,36.10968485,35.88445296,-13.29776733,-55.5636175,-7.371645803,-31.88132731,-34.22938346,3.294495858,-25.56791419,-27.59037177,-7.039073058,12.61786536,376,44.1,32.5396988,-137.2430282
377,56.57,142.2731605,-92.5835624,25.25050136,20.97620743,-12.49941082,-14.93988767,-7.696817738,61.11672258,-77.46567077,-42.64078784,-13.90557102,15.83975999,3.478921986,7.135803497,-0.533867671,-5.868445935,27.58259069,22.30691224,-14.6731536,23.43581034,377,56.57,35.47116767,-75.68394535
378,38.83,52.37875699,-29.28359993,-8.616190977,24.88596343,-5.070065262,-2.564453401,-11.59164135,-4.442782466,14.20279188,43.32234286,55.80466706,32.79397737,-10.30023473,24.85792122,1.08255475,-23.34413897,9.253153892,-17.14747302,-40.43374306,28.37558133,378,38.83,24.86111698,81.78463063
379,48.2,123.4264841,-91.19312343,-15.60013606,-4.822749277,-37.04665532,-26.66483272,11.05042126,-17.4095811,-15.87511953,-32.78730002,-62.52729272,-52.98436366,-34.30491895,-5.222287226,-11.28088041,-24.17142284,-3.598576537,-0.372937082,18.13160366,-22.62586193,379,48.2,25.34468772,-429.3060139
380,33.67,69.51296736,-56.04809264,-42.43478702,-21.59483031,-5.996268057,7.665270491,-15.23794639,15.19011372,-2.411686878,8.426021953,45.63063639,49.24301057,51.29663735,-32.15672333,-8.885469985,17.74918964,-6.4684858,-0.048735139,15.88952103,-18.58267444,380,33.67,28.32970212,1.224701155
381,52,131.5578153,-119.5173294,-44.48903786,-14.20353547,-14.92233393,-10.51867474,10.19630171,-16.92500681,11.73209362,-15.92538264,-6.811719247,-6.314059985,-14.85601232,25.45317872,21.49299639,-22.85109577,41.56391686,4.688675689,-35.71239846,28.77956653,381,52,33.78222561,-179.1398571
382,41.1,93.21475762,-60.66014301,4.907088979,45.22034797,23.53868014,18.79591275,6.844837567,-17.14768931,2.403876525,-0.805870185,-16.12586175,19.28667137,43.21338621,-53.92558032,-25.97895006,25.58103985,-36.23080493,-17.58447661,-23.48855714,21.03427785,382,41.1,29.26018381,-41.1218141
383,44.45,105.7336398,-88.46841739,-5.20460826,45.02620378,31.52999105,19.4843377,4.929543952,11.79552445,-43.79653137,-36.58322763,-29.52549244,-8.584393253,-28.69362991,43.46476194,45.73175827,16.37448172,1.861925314,6.271754625,-19.83161564,13.23018687,383,44.45,33.46656983,-20.98744622
384,39.22,80.98375406,-55.43947757,14.59250387,25.0367682,14.26882615,-25.73575689,-49.19053082,35.97366639,-23.51833162,10.1602783,34.69077565,15.20846636,4.240482116,-12.04390518,-18.31764172,-14.42694748,2.711215357,15.77710075,41.15157925,-34.64177581,384,39.22,27.54958484,-19.5027047
385,33.46,98.92231817,-53.07980232,-2.712279096,37.68129523,5.65544376,-15.58468412,10.95229223,-47.01179786,51.07615178,54.8253778,26.656079,-2.876814299,-21.79618872,29.7269806,14.55030803,1.643038665,-3.741971466,-2.627767494,-9.923420602,7.985413816,385,33.46,27.71154075,81.39765493
386,43.71,64.62408661,-44.57314067,-1.429014515,24.19402597,-6.920761273,-19.86514841,-18.16428948,2.539013175,-2.579701646,-42.23956793,-65.96046368,-55.31614477,-2.094986255,-13.9720129,-13.29647416,5.121200262,-16.86796237,-32.90985574,-34.47747123,23.32925451,386,43.71,23.86289216,-315.4835011
387,37.64,86.0309002,-74.33747793,-22.95596546,-4.870518009,9.002314604,-12.2377968,-30.45336194,19.79325186,1.289494894,20.96779105,42.83897924,64.73105451,46.5482086,-14.46278298,4.093864311,8.85082012,16.2342811,17.49491485,2.422946203,-3.441236008,387,37.64,29.65676889,91.50878222
388,39.88,68.00965702,-54.57030178,-0.438513845,6.451962104,-1.182350269,-11.55113891,-13.27037319,-4.531350378,6.071210041,-6.00906025,-7.108422854,-24.90376111,-56.81163861,65.87674664,52.83593452,20.72567892,16.66840471,18.21047136,-10.81990113,18.91468998,388,39.88,28.9796041,14.55828595
389,37.67,99.24676101,-78.56145138,-36.07524276,15.25757335,13.74417725,4.015666606,-7.467839905,-7.765768772,-13.0740307,6.005411319,-1.016276711,14.78239579,41.87325967,-57.57450251,-54.64380949,-20.8643518,-20.81037443,-22.89750869,5.668833746,-11.1511192,389,37.67,28.33949991,-230.5549586
390,42.12,71.73597436,-54.25549088,-31.16808857,17.09801222,29.59041019,7.063937445,-16.52519173,28.7109122,-27.06467226,-6.26467874,2.822727123,-17.56029704,-26.78680406,61.2243856,52.29438211,42.91796992,-19.34502535,-0.175024909,10.60171452,-8.559532498,390,42.12,29.74998019,44.61964529
391,47.6,103.8935386,-102.4044901,-48.30172704,-7.161049502,-13.7029079,-33.75822568,-31.10861583,22.25702015,7.458284691,-0.052997402,-5.566201768,-9.893124193,2.517816541,-13.80124633,-19.50263461,-30.94646042,17.6383167,-12.05770884,-47.15028261,41.492459,391,47.6,30.37985071,-284.0437751
392,39.9,86.02694417,-80.5750191,-41.32067803,-16.0116496,-5.124571896,-13.87448535,-29.44021753,22.04831157,-7.700808209,-22.84191791,-15.69446085,-26.59538673,-19.29822995,9.880515058,16.47898927,35.64612652,-28.70555555,11.93149521,45.87889018,-52.08132762,392,39.9,29.79831472,-217.3999805
393,43,115.0092523,-106.5079144,-48.1795081,1.234763971,35.61114347,35.9896548,1.935538023,-9.311259469,1.134395725,14.87756562,18.84613791,25.18065078,13.32506392,-6.893534535,3.095142695,-22.43515496,22.492145,25.24341018,4.382857414,-0.301385399,393,43,31.97688279,9.719712645
394,52,54.3397401,-50.48606411,-42.50107821,-10.57648172,12.82482127,25.54992517,18.9256612,-14.94609828,-18.44654746,-30.46252247,-43.36517596,-54.04429108,-34.76581045,32.91723289,15.92709518,8.288185986,-6.236132759,-13.75362498,-4.261152018,17.17439121,394,52,26.30406791,-192.2376666
395,41.5,109.130739,-99.96972441,-62.92274374,-0.62284262,2.594170252,-15.32049027,-30.60851836,42.03842202,-21.30846322,-7.997109623,3.369787564,4.143573635,13.42726964,-18.13889259,-22.31421743,-1.711807778,-6.840316146,-23.74148853,-23.75262401,21.49392864,395,41.5,29.78048991,-248.182087
396,57.5,73.90727179,-83.29051903,-44.7009355,-7.262993512,16.91933858,9.744352646,-1.855350306,3.694992534,0.521835753,18.27643138,23.32999632,7.718463841,-11.97369579,38.38326939,50.35020899,43.07072008,-36.12328769,-22.22214844,-13.50441812,11.04736071,396,57.5,31.1486063,2.123621836
397,39.67,77.77670913,-78.71180235,-60.08528031,-34.65267736,0.302861592,35.23985527,23.99017241,-35.56257075,21.47354183,8.543290942,-3.030478876,6.655878725,0.501106346,-19.71375871,-17.45955538,-25.52653427,17.42213577,14.46543416,-0.087816715,-6.657831635,397,39.67,28.42204202,-152.8940293
398,52.67,67.11982688,-72.2038684,-31.15557982,9.47234681,36.37596631,26.35721159,5.376434209,12.6802932,-28.81171538,-26.65843479,-27.09310934,-34.8595697,-34.29983548,37.21891985,29.909337,13.39672128,-9.902908954,-5.93773662,-7.47498754,10.22472488,398,52.67,28.47138115,-97.3857909
399,30.31,86.7191474,-66.47118628,-50.59626372,-5.359457209,14.15591167,11.07137905,-1.693729965,9.465795993,-5.223227011,-1.552495311,21.96349509,25.26073783,40.65699614,-32.45152607,-36.20857044,-29.77625535,6.579150884,-3.382135501,-0.731206353,17.43559577,399,30.31,26.59514166,-86.85699078
400,23.2,21.57265167,-7.263969106,-21.25775015,-16.1446674,-16.35769677,-22.69598683,-7.306438754,25.8757243,-13.52041594,-18.55486501,-15.17052713,-17.88420325,-20.22689262,13.51063989,17.57272207,18.44093803,-18.57896848,-13.99796227,-18.21313018,12.85485379,400,23.2,15.57818428,-138.9185958
401,41.27,79.8653275,-86.24740734,-70.78171951,-42.10168659,-25.22543039,-1.011738123,-8.502188168,0.728925897,-9.14227981,6.503361429,-2.31114229,5.639194637,-5.663158694,14.41998598,34.17111583,18.64605565,-22.5363573,1.586036423,12.50286053,-20.22514876,401,41.27,28.86421404,-199.5507206
402,25.67,34.1877197,-28.57419104,-23.50914066,-7.850067598,3.177699156,21.67513595,14.00985689,-23.5307241,8.736272608,12.89913165,11.37645389,15.94697745,10.09790738,-28.56099179,-12.1227888,-6.143572629,-8.609809525,-18.57620422,-40.27830112,23.62504524,402,25.67,18.75535991,-76.21131127
403,44.44,55.41962446,-38.99915014,-61.65097207,-34.77517256,-27.61894386,-25.34525414,-6.393169739,15.75440074,-9.679707886,-15.33196799,-22.42870076,-24.30174203,-24.14637333,28.31142821,10.47435398,14.1527123,7.842516636,10.8659364,19.38133952,-16.61691598,403,44.44,23.00772066,-200.5053827
404,36.14,58.04218067,-50.05669657,-49.40761027,-25.01090878,-3.449098088,-2.731657282,-2.631765529,-3.760920305,-11.52369299,8.527914779,14.02183226,20.39417973,40.40509997,-27.2074038,-31.0721721,-18.42711362,12.4703773,2.239494555,10.0847048,3.900067476,404,36.14,22.60792836,-113.2353685
405,25.4,58.2715964,-40.40689562,-36.41880817,-6.922677472,24.38282463,27.21628902,38.31595075,-18.18210628,28.84691212,8.40504613,12.12356536,16.20502887,9.841169531,-5.583177507,-0.486308414,4.887739945,-20.80643974,-12.66772098,-15.56724192,15.14143844,405,25.4,21.30998736,28.32458869
406,40.4,39.75693559,-26.67903474,-35.0784083,-21.87160569,-4.821133775,0.083177391,0.744361104,-11.60741869,-9.684837812,-5.45059738,-30.3382571,-26.10401667,-47.39627317,36.53321559,35.87203187,30.96772071,-13.91724879,-0.71044618,-9.109819746,-14.4503939,406,40.4,22.22495949,-153.0189853
407,30.58,77.81211462,-59.0582014,-71.91679203,-35.40674056,-40.76802134,-8.762389821,-7.589164256,12.15457455,-13.47139186,-15.28398433,-6.354162092,2.430094885,3.14911434,-19.16748167,-19.2679994,-13.70685395,-6.892123123,-14.45390936,-27.45168496,26.54782815,407,30.58,22.64017569,-315.2692882
408,6.67,9.176629355,9.278110432,-2.199345247,-1.036226991,-1.535052387,4.958799541,-4.136420529,-0.168670938,1.549469771,1.395616733,-5.152052641,4.222322419,1.931003393,8.198894486,-9.49166657,5.961340071,2.188619336,-1.907072936,4.350968579,4.12948321,408,6.67,4.582887947,22.53811973
409,26.85,69.12214953,-53.63545214,-70.57980229,-42.05749153,-34.74831741,-22.75306798,-0.955605417,-1.977723202,3.177662338,-0.814166753,-1.366895984,-5.372428496,-17.10157335,9.447292448,26.42993933,-2.027198397,-17.00585631,1.884450769,0.301020183,-2.520775736,409,26.85,22.89241828,-231.6759899
410,27.25,25.00631499,-12.26050666,-18.96926586,-20.34389206,-23.00492125,-2.650631332,-17.99155997,11.08063715,-0.566442192,-0.671212977,-3.33296065,6.659686075,13.54232829,-4.434369317,-18.550732,-14.53798939,22.02391299,14.07487146,27.43031154,-10.32370802,410,27.25,14.71985551,-52.82644417
411,29,66.93454802,-42.89121317,-67.29924426,-49.75062765,-26.68676901,-29.39374596,-10.87603741,2.83493021,-4.42339465,1.538198129,-3.640413743,-3.338543779,-10.32684373,6.376925055,12.41539452,4.593536931,-10.10715101,4.141627615,-9.583679738,-6.946868992,411,29,20.59331585,-243.3639206
412,13,5.964809081,3.712073647,-6.160713488,6.178718986,-2.325846108,6.515447764,-1.436248205,-2.560227916,-2.853255485,-1.972648077,-1.972648077,-2.853255485,2.560227916,1.436248205,-6.515447764,2.325846108,6.178718986,-6.160713488,3.712073647,5.964809081,412,13,4.302213326,3.773160247
413,26.44,49.29259395,-26.25530431,-53.38718744,-23.98248432,-40.57470789,-17.58474055,-17.27932632,6.823552774,-6.570478706,6.997749205,3.951674711,1.587013711,4.122339693,-2.708254536,-3.961827119,8.902071225,-11.89141462,-4.626967916,-19.65410737,5.31394538,413,26.44,16.7121752,-190.7784544
414,31.25,23.97336484,-15.00223497,-21.76543227,-19.45382623,-10.5207001,-9.218290613,-11.96046418,7.94479833,-6.269547563,-23.87827351,-8.23992923,-25.84865518,-24.17340441,20.15773856,22.89991213,21.59750264,-12.66437651,-10.35277047,-17.11596778,-1.262365884,414,31.25,14.97325765,-145.1262872
415,19.1,35.41631874,-22.86128216,-39.54748543,-28.81082034,-23.77211715,-22.50536048,-17.13084789,8.445300259,-10.79525815,-0.517461491,-4.326904469,5.513510419,-6.439279945,-11.43229374,10.32588894,-8.278804476,-7.005256881,-1.799669034,-1.636956616,4.933836947,415,19.1,13.14858461,-177.6412617
416,14.5,13.30611256,13.18088616,-5.743630548,-0.087929639,7.10122192,-5.077390371,-2.426542118,-5.746367371,-9.839920247,9.47152729,-0.961836272,-3.806504137,6.657304808,9.897673494,-5.803217031,2.60030284,4.343195341,-3.035666236,4.47583251,5.505977613,416,14.5,6.334469387,20.70491801
417,19.73,44.20608629,-7.433016486,-41.19794172,-11.93110667,-31.14855941,-19.83460894,-22.27508728,8.65453348,-9.781185365,-6.221156437,-15.00383628,-3.830061581,-1.377139964,11.93014201,-0.404948653,12.99960131,-10.51735646,-0.93512409,-18.73972494,1.738320747,417,19.73,13.65855865,-165.3082567
418,20.29,27.94062663,-14.59288512,-33.46437032,-20.64805073,-24.96158693,-19.75121417,-22.99338676,12.978959,-18.89568122,-11.58067403,-8.233046434,-11.41061939,-3.114479259,1.85969085,7.449241181,-9.700442296,-8.438266417,11.1658116,-3.074948473,-6.212506905,418,20.29,12.11959895,-183.6184558
419,21.43,29.37278663,-13.71156629,-29.2207374,-15.63398179,-20.10069412,-24.16114783,-21.47786672,16.53282883,-15.979215,-6.337029019,-16.52779367,-5.089491622,-17.899775,-4.518673837,13.98064378,-7.593906082,-9.021128113,-0.567443133,1.518840026,2.829733825,419,21.43,11.95258647,-172.9784032
